Username,Date,Reviews,Rating,Model 
Dawit edo,12/22/2024,Great,5,Galaxy Tab S6 Lite
Michel,12/22/2024,Excelente,5,Galaxy Tab S6 Lite
rani j mayhew,12/10/2024,Just wished it had an iem number so I could of switch it out on tablets on cell phone account,5,Galaxy Tab S6 Lite
Placeholder,7/17/2024,"The initial setup took a little while but that is to be expected with a new phone, tablet, etc.  The tablet is speedy, well designed, Samsung has some useful apps that come preinstalled and since I have an android phone I had my email, text messages and favorite apps up and running quickly. It is a great tablet at a reasonable price.The only negative is that the pen skips when drawing.  I decided to purchase a V-Pen to see if it was the pen or the tablet causing the problem, and the V-Pen works flawlessly with my drawing apps.  I was relieved to discover the problem was just the S pen. Product support (Samsung and Amazon) confirmed that I would have to send the tablet back in order to get a new pen (and tablet), which is the last thing I wanted to do after I had it all set up, so I decided to purchase some pen tips for the S pen to see if that fixes the problem.  The tip is wobbly, and I don't know enough about these pens to know whether or not that is normal. It's not really a problem because I like the V-Pen a lot,  but it would be nice to have a backup and know what was wrong with the S pen. (No, I'm affiliated with V Pen, it was a good choice for me!) I didn't see a need to give the tablet a less than 5 star rating because of the pen - the tablet is great, just be aware of the fact that the tablet has to go back too in the event the pen has issues and you need a new one. 5 stars!",5,Galaxy Tab S6 Lite
Micah L.,10/6/2024,"I bought this during a flash sale, thinking I would update my tablet and wanted the included pen. For my purposes, the Lite model is ok.  Shipping was fast as expected, the price was good, but unfortunately, the battery life stinks compared to my 2017 tablet!  That's my only real complaint. The battery on my 2017 lasts 30-40% longer.",4,Galaxy Tab S6 Lite
Kris|Kris,10/16/2024,This tablet is good for the price I paid for it. I mainly use it to watch videos and it has a decent display although it is a bit laggy when running games. This tablet last me around 7 hours of constant use. Overall pretty decent,4,Galaxy Tab S6 Lite
Daniel,1/24/2025,"Great tablet. Size is good and though slow at times it can handle plenty of books and games. The only problem is the s pen- the tip has started popping out of place only after a month of use, not even everday. Disappointed but otherwise great tablet",3,Galaxy Tab S6 Lite
erda,12/17/2024,waiting to set it up.,5,Galaxy Tab S6 Lite
No-Go,8/21/2024,"I was excited to get this tablet even after reading through some negative reviews. I thought “how bad can the experience really be if this is one of the more popular Samsung tabs?”. Well, worse than I expected. The screen is not good and has uneven lighting that makes everything look washed out. I was not expecting it to be great, but I can’t believe Samsung would use this in any of their hardware. The tablet also instantly lagged upon going thru initial setup. It continued to lag and have unresponsive touches the whole time I tried to use it after setup.Three Pros I have are 1) the back facing camera quality is actually halfway decent. 2) The build quality also feels decent, as it’s a glass front and aluminum back. 3) It’s fairly lightweight.Otherwise, most things about this tablet are mediocre. Screen, speed, ram, front facing camera. I didn’t try out the charging so I can’t speak to that. For the price, most would be much better off going with the base model 9th generation iPad. The base model iPad is still high quality in most anspects and currently around the same price as this galaxy tab s6 lite. I would only consider getting this if you absolutely had to have an android tablet and your budget can’t stretch any further. But don’t expect it to come close to a more pricey android tablet or any iPad. I really think Samsung should step up their game and offer better value for their lower end tablets when it comes to hardware and experience. This isn’t it.",3,Galaxy Tab S6 Lite
Amazon Customer,1/6/2025,"I hate how Samsung nickle and dimes you to death. Everything you need to use the table is ""sold separately"". But you don't know that till it arives and you  can't use it because you don't have the connector or usb, and don't know until you open the package. Why can't they just send you everything and raise the price, which is not cheap to begin with.",3,Galaxy Tab S6 Lite
pfrimel,12/6/2024,"After I did all the share tablet, works like a charm. Everything came over. Very pleased, great price.",5,Galaxy Tab S6 Lite
Randy Browning,9/27/2024,"It is not loaded with a bunch of garbage, and the first thing I did was de-bloat it. With three apps installed, it seems to take longer at almost every start up to boot. I won't keep it for long and will move to the Tab S 10 when released.",4,Galaxy Tab S6 Lite
Sara,11/6/2024,This tablet has been perfect for what I need it for. I usually use it to watch movies and do work stuff. It runs faster at work than the typical equipment they provide for us to use. Movie quality and sound is great. Battery last plenty long enough for what I use it for. Overall it's been great a great buy and samsung galaxy has yet to let me down.,5,Galaxy Tab S6 Lite
Tomás Daniel Ridao,12/11/2024,Es lo que queria|,5,Galaxy Tab S6 Lite
Tulio Lopez,12/14/2024,Everything right,5,Galaxy Tab S6 Lite
Juice,9/24/2024,This is a nice tablet. I would buy it again. I wish samsung had a pen for all tablets. I use the pen to make and draw tattoos. I love how it has a SD card slot. Over all its small and fast.,4,Galaxy Tab S6 Lite
Jerry Berenger,10/9/2024,"Works fine just should have a faster processor. Should also purchase a charger, screen protector,  and protective cover.",4,Galaxy Tab S6 Lite
Phigg,10/27/2024,"While a little larger than I really wanted it to be, I have no complaints with this tablet;  I'm so glad I bought this to replace my old Tab A as my main tablet, because unlike the barely usable Tab A, this actually performs!  I no longer have to wait to open an app, this thing just responds snappily.Add'l features you gotta love, the external microSD card slot,  and this costs half what an iPad costs.  Highly recommend!",5,Galaxy Tab S6 Lite
Liz|Liz,8/4/2024,"I got this to replace my iPad Air 5th Generation which I did not like. This is perfect for my needs of watching YouTube videos, streaming services like Peacock and Hulu, maintaining a Facebook page and an Instagram account, and for online shopping, email, messaging, games, weather, etc. I could not set it up using my Samsung phone since it would not connect. I synced and copied everything via my iPad. It was very similar in looks to the iPad which I sold after I checked this Samsung Tablet against the iPad. It is very easy to use and is lightweight and a good size for my needs. It took a day to make sure that my phone and this tablet were totally synced and all of the apps were updated and working properly. I do a lot of customizing to my devices via wallpaper, adding folders, checking all apps, etc. I had no use for the S Pen since I could not use it as a stylus. I have two stylus pens that I use. I highly recommend this Samsung Galaxy Tab S6 Lite and would buy it again.",5,Galaxy Tab S6 Lite
